geo_code,time,value,type,value_share_calculated
CY,2006,1854.0,VEG,0.7245017584994138
CY,2007,1921.0,VEG,0.7279272451686245
CY,2008,1939.0,VEG,0.7297704177643959
CY,2009,1934.0,VEG,0.7353612167300381
CY,2010,1975.0,VEG,0.7394234369150131
CY,2011,1954.0,VEG,0.7282892284755871
CY,2012,1927.0,VEG,0.7299242424242425
CY,2013,1994.0,VEG,0.7527368818422046
CY,2014,2297.0,VEG,0.7669449081803005
CY,2015,2358.0,VEG,0.7728613569321534
CY,2016,2342.0,VEG,0.771155745801778
CZ,2000,2257.0,VEG,0.733030204611887
CZ,2001,2347.0,VEG,0.740378548895899
CZ,2002,2411.0,VEG,0.7434474252235584
CZ,2003,2494.0,VEG,0.7514311539620367
CZ,2004,2477.0,VEG,0.7456351595424443
CZ,2005,2394.0,VEG,0.7215189873417721
CZ,2006,2393.0,VEG,0.729795669411406
CZ,2007,2371.0,VEG,0.7270775835633241
CZ,2008,2390.0,VEG,0.7313341493268054
CZ,2009,2400.0,VEG,0.7326007326007326
CZ,2010,2403.0,VEG,0.7335164835164835
CZ,2011,2394.0,VEG,0.7363888034450938
CZ,2012,2393.0,VEG,0.7378970089423373
CZ,2013,2418.0,VEG,0.7426289926289926
CZ,2014,2350.0,VEG,0.7350641226149515
CZ,2015,2231.0,VEG,0.7146060217809097
CZ,2016,2333.0,VEG,0.7202840382834208
DE,2000,2324.0,VEG,0.6966426858513189
DE,2001,2334.0,VEG,0.6940231935771632
DE,2002,2379.0,VEG,0.6941931718704406
DE,2003,2328.0,VEG,0.6867256637168142
DE,2004,2375.0,VEG,0.6962767516857227
DE,2005,2403.0,VEG,0.6965217391304348
DE,2006,2421.0,VEG,0.6984997114829775
DE,2007,2443.0,VEG,0.6926566487099518
DE,2008,2456.0,VEG,0.698322433892522
DE,2009,2441.0,VEG,0.694452347083926
DE,2010,2425.0,VEG,0.6920662100456622
DE,2011,2447.0,VEG,0.6916336913510458
DE,2012,2439.0,VEG,0.6966580976863753
DE,2013,2454.0,VEG,0.7013432409259789
DE,2014,2472.0,VEG,0.6981078791301892
DE,2015,2476.0,VEG,0.6941407345107934
DE,2016,2484.0,VEG,0.6983412988473433
DK,2000,2200.0,VEG,0.664050709326894
DK,2001,2137.0,VEG,0.6407796101949026
DK,2002,2201.0,VEG,0.6525348354580492
DK,2003,2232.0,VEG,0.6676637750523482
DK,2004,2253.0,VEG,0.666173861620343
DK,2005,2114.0,VEG,0.6192149970708846
DK,2006,2202.0,VEG,0.6463164073965365
DK,2007,2253.0,VEG,0.6539912917271408
DK,2008,2125.0,VEG,0.6389055923030668
DK,2009,2159.0,VEG,0.6464071856287426
DK,2010,2175.0,VEG,0.6400824014125956
DK,2011,2135.0,VEG,0.6376941457586619
DK,2012,2167.0,VEG,0.6505553887721405
DK,2013,2173.0,VEG,0.6453816453816453
DK,2014,2149.0,VEG,0.6405365126676602
DK,2015,2109.0,VEG,0.6310592459605027
DK,2016,2101.0,VEG,0.623812351543943
EE,2000,2241.0,VEG,0.7347540983606557
EE,2001,2263.0,VEG,0.7429415627051871
EE,2002,2155.0,VEG,0.7081827144265528
EE,2003,2181.0,VEG,0.7094990240728692
EE,2004,2250.0,VEG,0.7305194805194806
EE,2005,2351.0,VEG,0.7423429112724976
EE,2006,2370.0,VEG,0.7399313143927568
EE,2007,2414.0,VEG,0.7492240844196152
EE,2008,2486.0,VEG,0.7503773015393903
EE,2009,2499.0,VEG,0.746415770609319
EE,2010,2485.0,VEG,0.7507552870090635
EE,2011,2467.0,VEG,0.7500760109455762
EE,2012,2418.0,VEG,0.7481435643564357
EE,2013,2452.0,VEG,0.7537657546879803
EE,2014,2290.0,VEG,0.7133956386292835
EE,2015,2128.0,VEG,0.6710816777041942
EE,2016,2079.0,VEG,0.661680458306811
EL,2000,2732.0,VEG,0.7584675180455303
EL,2001,2795.0,VEG,0.7733812949640287
EL,2002,2832.0,VEG,0.7782357790601814
EL,2003,2801.0,VEG,0.7671870720350589
EL,2004,2887.0,VEG,0.7762839472976607
EL,2005,2754.0,VEG,0.7664903979961035
EL,2006,2619.0,VEG,0.751506456241033
EL,2007,2635.0,VEG,0.7504984334947309
EL,2008,2677.0,VEG,0.7607274793975561
EL,2009,2629.0,VEG,0.7500713266761769
EL,2010,2555.0,VEG,0.742300987797792
EL,2011,2578.0,VEG,0.7522614531660344
EL,2012,2600.0,VEG,0.763807285546416
EL,2013,2598.0,VEG,0.7641176470588236
EL,2014,2621.0,VEG,0.7621401570223902
EL,2015,2613.0,VEG,0.769434628975265
EL,2016,2560.0,VEG,0.7673860911270983
ES,2000,2411.0,VEG,0.7175595238095238
ES,2001,2383.0,VEG,0.7151860744297719
ES,2002,2389.0,VEG,0.7112235784459661
ES,2003,2338.0,VEG,0.7091295116772823
ES,2004,2322.0,VEG,0.7153419593345656
ES,2005,2318.0,VEG,0.7198757763975155
ES,2006,2317.0,VEG,0.7180043383947939
ES,2007,2292.0,VEG,0.711138690660875
ES,2008,2349.0,VEG,0.7322319201995012
ES,2009,2348.0,VEG,0.7326053042121685
ES,2010,2330.0,VEG,0.7320138234370092
ES,2011,2357.0,VEG,0.7384085213032582
ES,2012,2349.0,VEG,0.740308855972266
ES,2013,2356.0,VEG,0.7422810333963453
ES,2014,2315.0,VEG,0.7319000948466645
ES,2015,2324.0,VEG,0.7273865414710485
ES,2016,2402.0,VEG,0.7336591325595602
EU27_2020,2000,2386.0,VEG,0.7025912838633687
EU27_2020,2001,2398.0,VEG,0.7021961932650074
EU27_2020,2002,2405.0,VEG,0.6997381437299971
EU27_2020,2003,2388.0,VEG,0.7011156782149148
EU27_2020,2004,2411.0,VEG,0.7074530516431925
EU27_2020,2005,2404.0,VEG,0.7062279670975323
EU27_2020,2006,2413.0,VEG,0.7074171797126942
EU27_2020,2007,2407.0,VEG,0.7052446527981249
EU27_2020,2008,2420.0,VEG,0.7078093009651945
EU27_2020,2009,2422.0,VEG,0.7083942673296285
EU27_2020,2010,2414.0,VEG,0.7085412386263575
EU27_2020,2011,2425.0,VEG,0.7103104862331576
EU27_2020,2012,2416.0,VEG,0.7116347569955818
EU27_2020,2013,2428.0,VEG,0.7128596594245449
EU27_2020,2014,2408.0,VEG,0.7109536462946561
EU27_2020,2015,2413.0,VEG,0.7086637298091043
EU27_2020,2016,2434.0,VEG,0.7096209912536443
EU28,2000,2384.0,VEG,0.7030374520790328
EU28,2001,2397.0,VEG,0.7023146791678875
EU28,2002,2405.0,VEG,0.7003494467093768
EU28,2003,2385.0,VEG,0.7002348796241926
EU28,2004,2410.0,VEG,0.706123644887196
EU28,2005,2402.0,VEG,0.7046054561454972
EU28,2006,2410.0,VEG,0.705710102489019
EU28,2007,2406.0,VEG,0.7047451669595782
EU28,2008,2423.0,VEG,0.7084795321637427
EU28,2009,2424.0,VEG,0.7089792336940626
EU28,2010,2413.0,VEG,0.7080399061032864
EU28,2011,2426.0,VEG,0.7103953147877013
EU28,2012,2416.0,VEG,0.7112157786282014
EU28,2013,2431.0,VEG,0.7131123496626577
EU28,2014,2407.0,VEG,0.7110782865583456
EU28,2015,2411.0,VEG,0.7082843713278496
EU28,2016,2429.0,VEG,0.7096114519427403
FI,2000,1981.0,VEG,0.6286893049825453
FI,2001,1999.0,VEG,0.63040050457269
FI,2002,1976.0,VEG,0.6269035532994924
FI,2003,1987.0,VEG,0.62999365884591
FI,2004,2018.0,VEG,0.6329987452948557
FI,2005,2033.0,VEG,0.6351140268666042
FI,2006,2057.0,VEG,0.6354649366697559
FI,2007,2063.0,VEG,0.6287717159402622
FI,2008,2003.0,VEG,0.6189740420271941
FI,2009,2016.0,VEG,0.6235694401484689
FI,2010,2027.0,VEG,0.6179878048780488
FI,2011,2006.0,VEG,0.6069591527987898
FI,2012,2011.0,VEG,0.6051760457417996
FI,2013,2054.0,VEG,0.6098574821852731
FI,2014,1970.0,VEG,0.5933734939759037
FI,2015,1907.0,VEG,0.5721572157215722
FI,2016,1921.0,VEG,0.5753219526804433
FR,2000,2228.0,VEG,0.6180305131761442
FR,2001,2259.0,VEG,0.6206043956043956
FR,2002,2288.0,VEG,0.6258205689277899
FR,2003,2241.0,VEG,0.624756063562866
FR,2004,2271.0,VEG,0.6388185654008439
FR,2005,2300.0,VEG,0.6500847936687394
FR,2006,2293.0,VEG,0.6527184742385426
FR,2007,2277.0,VEG,0.6569532602423543
FR,2008,2335.0,VEG,0.6575612503520135
FR,2009,2330.0,VEG,0.660056657223796
FR,2010,2350.0,VEG,0.6645927601809954
FR,2011,2348.0,VEG,0.668184405236198
FR,2012,2317.0,VEG,0.6696531791907514
FR,2013,2301.0,VEG,0.66082711085583
FR,2014,2312.0,VEG,0.6778070946936382
FR,2015,2400.0,VEG,0.6880733944954128
FR,2016,2427.0,VEG,0.6871460928652322
HR,2000,2015.0,VEG,0.7883411580594679
HR,2001,2177.0,VEG,0.7951059167275384
HR,2002,2230.0,VEG,0.7907801418439716
HR,2003,2287.0,VEG,0.7974198047419805
HR,2004,2268.0,VEG,0.7706422018348624
HR,2005,2232.0,VEG,0.748993288590604
HR,2006,2249.0,VEG,0.7325732899022801
HR,2007,2223.0,VEG,0.7224569385765356
HR,2008,2279.0,VEG,0.7330331296236732
HR,2009,2270.0,VEG,0.7423152387181164
HR,2010,2224.0,VEG,0.7485695052170986
HR,2011,2234.0,VEG,0.745412078745412
HR,2012,2174.0,VEG,0.7258764607679465
HR,2013,2239.0,VEG,0.7319385420071919
HR,2014,2129.0,VEG,0.7151494793416191
HR,2015,2172.0,VEG,0.7128322940597309
HR,2016,2252.0,VEG,0.7199488491048593
HU,2000,2158.0,VEG,0.680327868852459
HU,2001,2124.0,VEG,0.6864899806076277
HU,2002,2023.0,VEG,0.6578861788617886
HU,2003,2103.0,VEG,0.68703038222803
HU,2004,2206.0,VEG,0.6911027568922306
HU,2005,2296.0,VEG,0.7021406727828746
HU,2006,2316.0,VEG,0.7065283709579011
HU,2007,2196.0,VEG,0.6940581542351454
HU,2008,2196.0,VEG,0.6973642426167037
HU,2009,2207.0,VEG,0.7028662420382166
HU,2010,2149.0,VEG,0.701828870019595
HU,2011,2139.0,VEG,0.6981070496083551
HU,2012,2086.0,VEG,0.6932535726154869
HU,2013,2150.0,VEG,0.707935462627593
HU,2014,2145.0,VEG,0.6897106109324759
HU,2015,2201.0,VEG,0.6831160769708255
HU,2016,2213.0,VEG,0.680713626576438
IE,2000,2534.0,VEG,0.6799034075664073
IE,2001,2505.0,VEG,0.6730252552391187
IE,2002,2414.0,VEG,0.6737370918224951
IE,2003,2398.0,VEG,0.6675946547884187
IE,2004,2385.0,VEG,0.6675062972292192
IE,2005,2367.0,VEG,0.6791965566714491
IE,2006,2433.0,VEG,0.6945475306879817
IE,2007,2470.0,VEG,0.6993204983012458
IE,2008,2513.0,VEG,0.7015633724176438
IE,2009,2542.0,VEG,0.7118454214505741
IE,2010,2590.0,VEG,0.7212475633528265
IE,2011,2623.0,VEG,0.7286111111111111
IE,2012,2636.0,VEG,0.7326292384658143
IE,2013,2595.0,VEG,0.7208333333333333
IE,2014,2632.0,VEG,0.7203065134099617
IE,2015,2641.0,VEG,0.7105192359429647
IE,2016,2720.0,VEG,0.7261078483715964
IT,2000,2731.0,VEG,0.7445474372955289
IT,2001,2723.0,VEG,0.7417597384908744
IT,2002,2702.0,VEG,0.7380497131931166
IT,2003,2687.0,VEG,0.7420602043634356
IT,2004,2698.0,VEG,0.7440706012134584
IT,2005,2639.0,VEG,0.7398373983739838
IT,2006,2697.0,VEG,0.744
IT,2007,2695.0,VEG,0.7448866777224986
IT,2008,2662.0,VEG,0.7404728789986091
IT,2009,2683.0,VEG,0.7454848569046958
IT,2010,2647.0,VEG,0.7387663968741278
IT,2011,2659.0,VEG,0.7437762237762238
IT,2012,2646.0,VEG,0.7401398601398601
IT,2013,2677.0,VEG,0.7479742944956692
IT,2014,2626.0,VEG,0.7530828792658446
IT,2015,2653.0,VEG,0.7616996841803043
IT,2016,2663.0,VEG,0.7669930875576036
LT,2000,2380.0,VEG,0.7531645569620253
LT,2001,2506.0,VEG,0.7665952890792291
LT,2002,2423.0,VEG,0.7396214896214897
LT,2003,2402.0,VEG,0.7305352798053528
LT,2004,2452.0,VEG,0.7295447783397798
LT,2005,2498.0,VEG,0.7213398787178746
LT,2006,2497.0,VEG,0.7204270051933064
LT,2007,2561.0,VEG,0.7187763120965478
LT,2008,2466.0,VEG,0.7001703577512777
LT,2009,2448.0,VEG,0.7054755043227666
LT,2010,2350.0,VEG,0.7050705070507051
LT,2011,2437.0,VEG,0.7148723965972426
LT,2012,2427.0,VEG,0.715929203539823
LT,2013,2434.0,VEG,0.7123207491952005
LT,2014,2449.0,VEG,0.7230587540596398
LT,2015,2450.0,VEG,0.7244234180958014
LT,2016,2450.0,VEG,0.7210123602118893
LU,2000,2347.0,VEG,0.6746191434320207
LU,2001,2227.0,VEG,0.6392078071182549
LU,2002,2274.0,VEG,0.6526980482204363
LU,2003,2261.0,VEG,0.648036686729722
LU,2004,2231.0,VEG,0.6394382344511321
LU,2005,2244.0,VEG,0.6407766990291263
LU,2006,2284.0,VEG,0.6516405135520684
LU,2007,2338.0,VEG,0.6678091973721794
LU,2008,2338.0,VEG,0.6659071489604101
LU,2009,2381.0,VEG,0.6781543719737967
LU,2010,2405.0,VEG,0.6820760068065796
LU,2011,2401.0,VEG,0.6797848244620611
LU,2012,2352.0,VEG,0.6644067796610169
LU,2013,2366.0,VEG,0.6685504379768296
LU,2014,2360.0,VEG,0.6752503576537912
LU,2015,2282.0,VEG,0.6582059417363715
LU,2016,2292.0,VEG,0.6612810155799193
LV,2000,2026.0,VEG,0.7274685816876122
LV,2001,2136.0,VEG,0.7373144632378322
LV,2002,2171.0,VEG,0.7224625623960067
LV,2003,2200.0,VEG,0.7220216606498195
LV,2004,2215.0,VEG,0.7198570035749107
LV,2005,2279.0,VEG,0.7255651066539319
LV,2006,2325.0,VEG,0.7236227824463118
LV,2007,2227.0,VEG,0.7045238848465676
LV,2008,2168.0,VEG,0.6867279062401014
LV,2009,2193.0,VEG,0.6909262759924386
LV,2010,2149.0,VEG,0.6852678571428571
LV,2011,2170.0,VEG,0.6893265565438373
LV,2012,2164.0,VEG,0.6962676962676962
LV,2013,2269.0,VEG,0.7148708254568368
LV,2014,2247.0,VEG,0.7004364089775561
LV,2015,2219.0,VEG,0.6991178323881537
LV,2016,2226.0,VEG,0.6900185988840669
MT,2000,2444.0,VEG,0.7337135995196638
MT,2001,2422.0,VEG,0.7247157390783961
MT,2002,2454.0,VEG,0.7340711935387376
MT,2003,2467.0,VEG,0.732264766993173
MT,2004,2454.0,VEG,0.7277580071174378
MT,2005,2475.0,VEG,0.7346393588601959
MT,2006,2464.0,VEG,0.7315914489311164
MT,2007,2444.0,VEG,0.7252225519287834
MT,2008,2443.0,VEG,0.7247107683180065
MT,2009,2506.0,VEG,0.7416395383249482
MT,2010,2518.0,VEG,0.7434307646885149
MT,2011,2482.0,VEG,0.7356253704801423
MT,2012,2462.0,VEG,0.7281869269446909
MT,2013,2450.0,VEG,0.7252812314979278
MT,2014,2457.0,VEG,0.7194729136163982
MT,2015,2502.0,VEG,0.7305109489051095
MT,2016,2427.0,VEG,0.7176227084565346
NL,2000,2082.0,VEG,0.6376722817764165
NL,2001,2084.0,VEG,0.6404425322679779
NL,2002,2114.0,VEG,0.6506617420744845
NL,2003,2112.0,VEG,0.6723973256924546
NL,2004,2119.0,VEG,0.6628088833281202
NL,2005,2106.0,VEG,0.6518105849582173
NL,2006,2089.0,VEG,0.6501711795829442
NL,2007,2162.0,VEG,0.6679023787457522
NL,2008,2124.0,VEG,0.6579925650557621
NL,2009,2104.0,VEG,0.6548397136632431
NL,2010,2175.0,VEG,0.6779925187032418
NL,2011,2185.0,VEG,0.6802615193026152
NL,2012,2148.0,VEG,0.666046511627907
NL,2013,2152.0,VEG,0.6666666666666666
NL,2014,2146.0,VEG,0.6679116090880797
NL,2015,2152.0,VEG,0.6641975308641975
NL,2016,2094.0,VEG,0.6460968836778772
PL,2000,2512.0,VEG,0.7347177537291606
PL,2001,2524.0,VEG,0.737795966091786
PL,2002,2501.0,VEG,0.7293671624380286
PL,2003,2493.0,VEG,0.7287342882198188
PL,2004,2487.0,VEG,0.7357988165680474
PL,2005,2497.0,VEG,0.7409495548961424
PL,2006,2474.0,VEG,0.7378467044437816
PL,2007,2469.0,VEG,0.7339476813317479
PL,2008,2463.0,VEG,0.7361028093245666
PL,2009,2516.0,VEG,0.7361029842012873
PL,2010,2488.0,VEG,0.7289774392030471
PL,2011,2516.0,VEG,0.7307580598315423
PL,2012,2536.0,VEG,0.7365669474295672
PL,2013,2534.0,VEG,0.7342799188640974
PL,2014,2486.0,VEG,0.7281780902167545
PL,2015,2403.0,VEG,0.7124221761043581
PL,2016,2455.0,VEG,0.711388003477253
PT,2000,2514.0,VEG,0.7093679458239278
PT,2001,2492.0,VEG,0.7043527416619559
PT,2002,2490.0,VEG,0.7045840407470289
PT,2003,2511.0,VEG,0.7127448197558899
PT,2004,2529.0,VEG,0.7154172560113154
PT,2005,2485.0,VEG,0.7037666383460776
PT,2006,2474.0,VEG,0.7026412950866231
PT,2007,2455.0,VEG,0.6954674220963173
PT,2008,2475.0,VEG,0.6995477671000565
PT,2009,2457.0,VEG,0.7005988023952096
PT,2010,2471.0,VEG,0.706403659233848
PT,2011,2464.0,VEG,0.7086568881219442
PT,2012,2471.0,VEG,0.7114886265476533
PT,2013,2473.0,VEG,0.7112453264308312
PT,2014,2411.0,VEG,0.7139472904945218
PT,2015,2427.0,VEG,0.7061390747745127
PT,2016,2370.0,VEG,0.7009760425909495
RO,2000,2452.0,VEG,0.7806431072906718
RO,2001,2529.0,VEG,0.7807965421426366
RO,2002,2537.0,VEG,0.7643868635131064
RO,2003,2544.0,VEG,0.7560178306092125
RO,2004,2560.0,VEG,0.7632677400119261
RO,2005,2552.0,VEG,0.751472320376914
RO,2006,2561.0,VEG,0.7466472303206997
RO,2007,2484.0,VEG,0.736
RO,2008,2498.0,VEG,0.7342739564961788
RO,2009,2489.0,VEG,0.7366084640426162
RO,2010,2513.0,VEG,0.7557894736842106
RO,2011,2528.0,VEG,0.7571129080563043
RO,2012,2540.0,VEG,0.7602514217300209
RO,2013,2569.0,VEG,0.7650387135199523
RO,2014,2516.0,VEG,0.736318407960199
RO,2015,2538.0,VEG,0.7301495972382048
RO,2016,2570.0,VEG,0.7290780141843972
SE,2000,2060.0,VEG,0.664730558244595
SE,2001,2066.0,VEG,0.6613316261203586
SE,2002,1956.0,VEG,0.6243217363549314
SE,2003,2030.0,VEG,0.6498079385403329
SE,2004,2084.0,VEG,0.6622179853829043
SE,2005,2049.0,VEG,0.6563100576553491
SE,2006,2067.0,VEG,0.6687156260109997
SE,2007,2076.0,VEG,0.6720621560375526
SE,2008,2085.0,VEG,0.6665601023017903
SE,2009,2083.0,VEG,0.6663467690339091
SE,2010,2094.0,VEG,0.6645509362107268
SE,2011,2091.0,VEG,0.6623376623376623
SE,2012,2098.0,VEG,0.6618296529968454
SE,2013,2126.0,VEG,0.6687637621893677
SE,2014,2094.0,VEG,0.6547842401500938
SE,2015,2064.0,VEG,0.6486486486486487
SE,2016,2087.0,VEG,0.6538220551378446
SI,2000,2218.0,VEG,0.7257853403141361
SI,2001,2140.0,VEG,0.7004909983633388
SI,2002,2184.0,VEG,0.7088607594936709
SI,2003,2185.0,VEG,0.7018952778670093
SI,2004,2229.0,VEG,0.7058264724509183
SI,2005,2149.0,VEG,0.6997720612178443
SI,2006,2210.0,VEG,0.7083333333333334
SI,2007,2229.0,VEG,0.709195036589246
SI,2008,2211.0,VEG,0.7005703422053232
SI,2009,2242.0,VEG,0.7052532242843661
SI,2010,2270.0,VEG,0.714735516372796
SI,2011,2296.0,VEG,0.725434439178515
SI,2012,2306.0,VEG,0.729746835443038
SI,2013,2364.0,VEG,0.7462121212121212
SI,2014,2377.0,VEG,0.7421167655323134
SI,2015,2350.0,VEG,0.7427307206068268
SI,2016,2332.0,VEG,0.7370417193426043
SK,2000,2114.0,VEG,0.7609791216702664
SK,2001,2058.0,VEG,0.7389587073608618
SK,2002,2045.0,VEG,0.7303571428571428
SK,2003,2036.0,VEG,0.7297491039426524
SK,2004,2140.0,VEG,0.7596734114306
SK,2005,2152.0,VEG,0.7574797606476593
SK,2006,2067.0,VEG,0.7296152488528063
SK,2007,2079.0,VEG,0.7440944881889764
SK,2008,2187.0,VEG,0.7636173184357542
SK,2009,2144.0,VEG,0.739565367368058
SK,2010,2176.0,VEG,0.7376271186440678
SK,2011,2197.0,VEG,0.7470248214892894
SK,2012,2210.0,VEG,0.7618062736987246
SK,2013,2178.0,VEG,0.7398097826086957
SK,2014,2055.0,VEG,0.7279489904357067
SK,2015,1957.0,VEG,0.7200147167034584
SK,2016,1999.0,VEG,0.7061109148710702
UK,2000,2368.0,VEG,0.7043426531826293
UK,2001,2395.0,VEG,0.7044117647058824
UK,2002,2407.0,VEG,0.7046252927400468
UK,2003,2362.0,VEG,0.6947058823529412
UK,2004,2409.0,VEG,0.6992743105950653
UK,2005,2388.0,VEG,0.6945898778359512
UK,2006,2393.0,VEG,0.696044211751018
UK,2007,2393.0,VEG,0.7003219198127012
UK,2008,2441.0,VEG,0.7133255406195207
UK,2009,2428.0,VEG,0.7116060961313013
UK,2010,2406.0,VEG,0.7068155111633373
UK,2011,2427.0,VEG,0.7102721685689201
UK,2012,2410.0,VEG,0.7081986482515428
UK,2013,2444.0,VEG,0.7137850467289719
UK,2014,2400.0,VEG,0.7109004739336493
UK,2015,2395.0,VEG,0.7058650162098438
UK,2016,2390.0,VEG,0.7083580320094843
